feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero
Lachnospiraceae.bacterium.3_1_57FAA_CT1	Case	2a	1.47907104694534	NA	NA	Case2a	NA	69	16
Lachnospiraceae.bacterium.3_1_57FAA_CT1	Case	3a	0.892810239233119	NA	NA	Case3a	NA	69	16
Lactobacillus.acidophilus	Case	2a	0.439717292800507	NA	NA	Case2a	NA	69	7
Lactobacillus.acidophilus	Case	3a	-0.946455894242608	NA	NA	Case3a	NA	69	7
Lactobacillus.delbrueckii	Case	2a	0.90071294944771	NA	NA	Case2a	NA	69	6
Lactobacillus.delbrueckii	Case	3a	-16.2926045573099	NA	NA	Case3a	NA	69	6
Lactobacillus.mucosae	Case	2a	1.07985807212307	NA	NA	Case2a	NA	69	7
Lactobacillus.mucosae	Case	3a	-0.470284989546209	NA	NA	Case3a	NA	69	7
Lactobacillus.sp.._C.casei_paracasei_	Case	2a	-1.77329043809392	NA	NA	Case2a	NA	69	8
Lactobacillus.sp.._C.casei_paracasei_	Case	3a	-1.94500516591409	NA	NA	Case3a	NA	69	8
Lactococcus.lactis	Case	2a	-0.318308752515377	NA	NA	Case2a	NA	69	46
Lactococcus.lactis	Case	3a	-0.622856892419389	NA	NA	Case3a	NA	69	46
Lactococcus.raffinolactis	Case	2a	-1.71317241061425	NA	NA	Case2a	NA	69	6
Lactococcus.raffinolactis	Case	3a	-2.42372107022668	NA	NA	Case3a	NA	69	6
Leuconostoc.mesenteroides	Case	2a	-1.29625479112927	NA	NA	Case2a	NA	69	6
Leuconostoc.mesenteroides	Case	3a	-1640.49502236629	NA	NA	Case3a	NA	69	6
Merdibacter.massiliensis	Case	2a	0.618670752643005	NA	NA	Case2a	NA	69	19
Merdibacter.massiliensis	Case	3a	0.847650413442979	NA	NA	Case3a	NA	69	19
Methanobrevibacter.smithii	Case	2a	0.121037944156428	NA	NA	Case2a	NA	69	13
Methanobrevibacter.smithii	Case	3a	0.579541440793896	NA	NA	Case3a	NA	69	13
Oscillibacter.sp..57_20	Case	2a	-0.0216828690504466	NA	NA	Case2a	NA	69	53
Oscillibacter.sp..57_20	Case	3a	0.641292692688306	NA	NA	Case3a	NA	69	53
Oscillibacter.sp..CAG.155	Case	2a	0.608330388206735	NA	NA	Case2a	NA	69	9
Oscillibacter.sp..CAG.155	Case	3a	-0.00532333570280929	NA	NA	Case3a	NA	69	9
Parabacteroides.goldsteinii._C_	Case	2a	-6.10752165691221	NA	NA	Case2a	NA	69	6
Parabacteroides.goldsteinii._C_	Case	3a	-3.53023656280236	NA	NA	Case3a	NA	69	6
Parabacteroides.johnsonii	Case	2a	18.4103580108695	NA	NA	Case2a	NA	69	10
Parabacteroides.johnsonii	Case	3a	17.2431825882606	NA	NA	Case3a	NA	69	10
Paraprevotella.clara	Case	2a	0.520501918810939	NA	NA	Case2a	NA	69	11
Paraprevotella.clara	Case	3a	0.923285129132585	NA	NA	Case3a	NA	69	11
Parasutterella.excrementihominis._C_	Case	2a	0.187862661400154	NA	NA	Case2a	NA	69	22
Parasutterella.excrementihominis._C_	Case	3a	0.358110909130372	NA	NA	Case3a	NA	69	22
Phascolarctobacterium.sp..CAG.207	Case	2a	-0.0184936403576636	NA	NA	Case2a	NA	69	22
Phascolarctobacterium.sp..CAG.207	Case	3a	0.0515968896324242	NA	NA	Case3a	NA	69	22
Phascolarctobacterium.succinatutens	Case	2a	0.0540092324970214	NA	NA	Case2a	NA	69	14
Phascolarctobacterium.succinatutens	Case	3a	0.206982362989986	NA	NA	Case3a	NA	69	14
Porphyromonadaceae.sp.._C.Coprobacter.fastidiosus_Tannerella.sp._	Case	2a	0.818423902274734	NA	NA	Case2a	NA	69	38
Porphyromonadaceae.sp.._C.Coprobacter.fastidiosus_Tannerella.sp._	Case	3a	0.129017636018691	NA	NA	Case3a	NA	69	38
Prevotella.copri	Case	2a	-0.896216549070267	NA	NA	Case2a	NA	69	24
Prevotella.copri	Case	3a	0.956715050354572	NA	NA	Case3a	NA	69	24
Prevotella.sp..CAG.279	Case	2a	0.0770854253803973	NA	NA	Case2a	NA	69	26
Prevotella.sp..CAG.279	Case	3a	0.353383502397945	NA	NA	Case3a	NA	69	26
Prevotella.sp..CAG.873	Case	2a	2.14767910351482	NA	NA	Case2a	NA	69	8
Prevotella.sp..CAG.873	Case	3a	0.963534135525695	NA	NA	Case3a	NA	69	8
Propionibacterium.freudenreichii	Case	2a	-1.54208832672621	NA	NA	Case2a	NA	69	9
Propionibacterium.freudenreichii	Case	3a	-0.327518560977673	NA	NA	Case3a	NA	69	9
Pseudoflavonifractor.capillosus	Case	2a	2.26393646811709	NA	NA	Case2a	NA	69	15
Pseudoflavonifractor.capillosus	Case	3a	0.59871380383794	NA	NA	Case3a	NA	69	15
Roseburia.hominis	Case	2a	1.42228621652605	NA	NA	Case2a	NA	69	54
Roseburia.hominis	Case	3a	0.340052345503934	NA	NA	Case3a	NA	69	54
Roseburia.intestinalis	Case	2a	-0.962371467515118	NA	NA	Case2a	NA	69	46
Roseburia.intestinalis	Case	3a	0.420935812337225	NA	NA	Case3a	NA	69	46
Roseburia.inulinivorans	Case	2a	0.351710407979714	NA	NA	Case2a	NA	69	63
Roseburia.inulinivorans	Case	3a	-0.333379430811763	NA	NA	Case3a	NA	69	63
Roseburia.sp..40_7	Case	2a	-1.6055346434456	NA	NA	Case2a	NA	69	25
Roseburia.sp..40_7	Case	3a	1.70271090922531	NA	NA	Case3a	NA	69	25
Roseburia.sp..CAG.182	Case	2a	1.03398639330206	NA	NA	Case2a	NA	69	10
Roseburia.sp..CAG.182	Case	3a	0.484038423313965	NA	NA	Case3a	NA	69	10
Roseburia.sp..CAG.309	Case	2a	0.678604531646619	NA	NA	Case2a	NA	69	10
Roseburia.sp..CAG.309	Case	3a	0.636314393611199	NA	NA	Case3a	NA	69	10
Rothia.mucilaginosa	Case	2a	0.682138520477027	NA	NA	Case2a	NA	69	24
Rothia.mucilaginosa	Case	3a	-0.151915233648133	NA	NA	Case3a	NA	69	24
Ruminococcaceae.bacterium.D16	Case	2a	-0.582652333612293	NA	NA	Case2a	NA	69	24
Ruminococcaceae.bacterium.D16	Case	3a	-0.262497030659076	NA	NA	Case3a	NA	69	24
Ruminococcus.bicirculans	Case	2a	-0.967843318114541	NA	NA	Case2a	NA	69	41
Ruminococcus.bicirculans	Case	3a	0.227648408486316	NA	NA	Case3a	NA	69	41
Ruminococcus.bromii	Case	2a	-0.491430799129004	NA	NA	Case2a	NA	69	45
Ruminococcus.bromii	Case	3a	-0.266996589657129	NA	NA	Case3a	NA	69	45
Ruminococcus.callidus	Case	2a	-1.35773209923388	NA	NA	Case2a	NA	69	12
Ruminococcus.callidus	Case	3a	-1.02907495888329	NA	NA	Case3a	NA	69	12
Ruminococcus.lactaris	Case	2a	0.233513659611921	NA	NA	Case2a	NA	69	29
Ruminococcus.lactaris	Case	3a	0.0567206281585717	NA	NA	Case3a	NA	69	29
Ruminococcus.sp..CAG.177	Case	2a	-0.351716520152575	NA	NA	Case2a	NA	69	13
Ruminococcus.sp..CAG.177	Case	3a	0.161604585442018	NA	NA	Case3a	NA	69	13
Ruminococcus.sp..CAG.254	Case	2a	3.28648521537063	NA	NA	Case2a	NA	69	11
Ruminococcus.sp..CAG.254	Case	3a	3.47889132828529	NA	NA	Case3a	NA	69	11
Senegalimassilia.anaerobia	Case	2a	-0.999287641537511	NA	NA	Case2a	NA	69	34
Senegalimassilia.anaerobia	Case	3a	-0.159465841931139	NA	NA	Case3a	NA	69	34
Staphylococcus.sp..CAG.324	Case	2a	2.53207960189653	NA	NA	Case2a	NA	69	11
Staphylococcus.sp..CAG.324	Case	3a	4.03195186758399	NA	NA	Case3a	NA	69	11
Streptococcus.anginosus	Case	2a	-1.5372099361738	NA	NA	Case2a	NA	69	7
Streptococcus.anginosus	Case	3a	-2.3671495733006	NA	NA	Case3a	NA	69	7
Streptococcus.australis	Case	2a	-0.185438250426254	NA	NA	Case2a	NA	69	9
Streptococcus.australis	Case	3a	-0.634889845074159	NA	NA	Case3a	NA	69	9
Streptococcus.mitis	Case	2a	-0.329298888292338	NA	NA	Case2a	NA	69	20
Streptococcus.mitis	Case	3a	-1.38696525951991	NA	NA	Case3a	NA	69	20
Streptococcus.oralis._C_	Case	2a	0.911312713576749	NA	NA	Case2a	NA	69	13
Streptococcus.oralis._C_	Case	3a	-0.937385218206058	NA	NA	Case3a	NA	69	13
Streptococcus.sanguinis._C_	Case	2a	-0.808225834728111	NA	NA	Case2a	NA	69	8
Streptococcus.sanguinis._C_	Case	3a	-0.869033440076393	NA	NA	Case3a	NA	69	8
Streptococcus.sp..F0442	Case	2a	-2.01385213283552	NA	NA	Case2a	NA	69	9
Streptococcus.sp..F0442	Case	3a	-2.74390110355256	NA	NA	Case3a	NA	69	9
Streptococcus.sp..HSISM1	Case	2a	-0.554214201246998	NA	NA	Case2a	NA	69	16
Streptococcus.sp..HSISM1	Case	3a	-0.15434786785119	NA	NA	Case3a	NA	69	16
Streptococcus.sp.._C.I.G2_I.P16_	Case	2a	-0.634017039636437	NA	NA	Case2a	NA	69	7
Streptococcus.sp.._C.I.G2_I.P16_	Case	3a	-2.25055822054973	NA	NA	Case3a	NA	69	7
Streptococcus.sp.._C.infantis_mitis_	Case	2a	0.79214293879648	NA	NA	Case2a	NA	69	9
Streptococcus.sp.._C.infantis_mitis_	Case	3a	-1.16209256844986	NA	NA	Case3a	NA	69	9
Streptococcus.thermophilus	Case	2a	0.098776294682429	NA	NA	Case2a	NA	69	54
Streptococcus.thermophilus	Case	3a	-0.729395905090168	NA	NA	Case3a	NA	69	54
Streptococcus.vestibularis	Case	2a	-0.0116818072531447	NA	NA	Case2a	NA	69	22
Streptococcus.vestibularis	Case	3a	-0.529743627240023	NA	NA	Case3a	NA	69	22
Subdoligranulum.sp..4_3_54A2FAA	Case	2a	0.199953446762531	NA	NA	Case2a	NA	69	58
Subdoligranulum.sp..4_3_54A2FAA	Case	3a	-0.724282099831639	NA	NA	Case3a	NA	69	58
Sutterella.sp..CAG.351	Case	2a	-0.402965593441644	NA	NA	Case2a	NA	69	6
Sutterella.sp..CAG.351	Case	3a	-0.488629633562759	NA	NA	Case3a	NA	69	6
Sutterella.wadsworthensis	Case	2a	1.14092816985858	NA	NA	Case2a	NA	69	25
Sutterella.wadsworthensis	Case	3a	0.728163601338114	NA	NA	Case3a	NA	69	25
Turicibacter.sanguinis._C_	Case	2a	-0.660811832224941	NA	NA	Case2a	NA	69	13
Turicibacter.sanguinis._C_	Case	3a	-1.95193628008635	NA	NA	Case3a	NA	69	13
Tyzzerella.nexilis	Case	2a	1.3151672783572	NA	NA	Case2a	NA	69	9
Tyzzerella.nexilis	Case	3a	0.54345844788055	NA	NA	Case3a	NA	69	9
Veillonella.atypica._C_	Case	2a	0.98785036568223	NA	NA	Case2a	NA	69	25
Veillonella.atypica._C_	Case	3a	-0.675372470133235	NA	NA	Case3a	NA	69	25
Veillonella.dispar	Case	2a	0.707897418579145	NA	NA	Case2a	NA	69	15
Veillonella.dispar	Case	3a	0.125199120597208	NA	NA	Case3a	NA	69	15
Veillonella.parvula._C_	Case	2a	1.22593442938941	NA	NA	Case2a	NA	69	24
Veillonella.parvula._C_	Case	3a	-0.681953514656934	NA	NA	Case3a	NA	69	24
Veillonella.sp..oral.taxon.158	Case	2a	0.74100678508684	NA	NA	Case2a	NA	69	16
Veillonella.sp..oral.taxon.158	Case	3a	-1.24411211291974	NA	NA	Case3a	NA	69	16
Verrucomicrobia.bacterium.CAG.312_58_20	Case	2a	0.907846235904067	NA	NA	Case2a	NA	69	6
Verrucomicrobia.bacterium.CAG.312_58_20	Case	3a	0.330260382107817	NA	NA	Case3a	NA	69	6
X_Clostridium_.asparagiforme	Case	2a	1.07786050698647	NA	NA	Case2a	NA	69	26
X_Clostridium_.asparagiforme	Case	3a	0.461819951384977	NA	NA	Case3a	NA	69	26
X_Clostridium_.citroniae	Case	2a	1.03238788610928	NA	NA	Case2a	NA	69	30
X_Clostridium_.citroniae	Case	3a	-0.20042528822366	NA	NA	Case3a	NA	69	30
X_Clostridium_.clostridioforme	Case	2a	-1.46804249179542	NA	NA	Case2a	NA	69	23
X_Clostridium_.clostridioforme	Case	3a	-0.122961854567679	NA	NA	Case3a	NA	69	23
X_Clostridium_.innocuum._C.Clostridioides.difficile_	Case	2a	-0.225554370507188	NA	NA	Case2a	NA	69	28
X_Clostridium_.innocuum._C.Clostridioides.difficile_	Case	3a	-1.09010173399448	NA	NA	Case3a	NA	69	28
X_Clostridium_.leptum	Case	2a	-0.696157578907843	NA	NA	Case2a	NA	69	41
X_Clostridium_.leptum	Case	3a	-0.532204743495093	NA	NA	Case3a	NA	69	41
X_Clostridium_.methylpentosum	Case	2a	0.427817286900223	NA	NA	Case2a	NA	69	10
X_Clostridium_.methylpentosum	Case	3a	0.400241243663102	NA	NA	Case3a	NA	69	10
X_Clostridium_.saccharogumia	Case	2a	1.18714200641482	NA	NA	Case2a	NA	69	17
X_Clostridium_.saccharogumia	Case	3a	0.302405793082335	NA	NA	Case3a	NA	69	17
X_Clostridium_.saccharolyticum._C_	Case	2a	-2.30043441811353	NA	NA	Case2a	NA	69	9
X_Clostridium_.saccharolyticum._C_	Case	3a	-2.11689258996737	NA	NA	Case3a	NA	69	9
X_Clostridium_.scindens	Case	2a	1.23683539186156	NA	NA	Case2a	NA	69	23
X_Clostridium_.scindens	Case	3a	0.149825686959999	NA	NA	Case3a	NA	69	23
X_Clostridium_.sp.._C.boltae_clostridioforme_	Case	2a	0.932713678346256	NA	NA	Case2a	NA	69	35
X_Clostridium_.sp.._C.boltae_clostridioforme_	Case	3a	0.733993326698403	NA	NA	Case3a	NA	69	35
X_Clostridium_.spiroforme	Case	2a	-0.104425058259489	NA	NA	Case2a	NA	69	15
X_Clostridium_.spiroforme	Case	3a	-1.31473442186198	NA	NA	Case3a	NA	69	15
X_Clostridium_.symbiosum._C_	Case	2a	0.441127108844444	NA	NA	Case2a	NA	69	16
X_Clostridium_.symbiosum._C_	Case	3a	0.389154122093054	NA	NA	Case3a	NA	69	16
X_Eubacterium_.eligens	Case	2a	0.747219770333505	NA	NA	Case2a	NA	69	60
X_Eubacterium_.eligens	Case	3a	0.385707775675891	NA	NA	Case3a	NA	69	60
X_Eubacterium_.hallii	Case	2a	0.0595623961357826	NA	NA	Case2a	NA	69	59
X_Eubacterium_.hallii	Case	3a	-0.0142527069660403	NA	NA	Case3a	NA	69	59
X_Eubacterium_.rectale	Case	2a	-1.63785073155867	NA	NA	Case2a	NA	69	50
X_Eubacterium_.rectale	Case	3a	0.0189683813294667	NA	NA	Case3a	NA	69	50
X_Eubacterium_.siraeum	Case	2a	2.35068691301118	NA	NA	Case2a	NA	69	27
X_Eubacterium_.siraeum	Case	3a	0.986574545381471	NA	NA	Case3a	NA	69	27
X_Eubacterium_.sulci	Case	2a	1.50847743924155	NA	NA	Case2a	NA	69	13
X_Eubacterium_.sulci	Case	3a	0.00116180099935868	NA	NA	Case3a	NA	69	13
X_Ruminococcus_.gnavus	Case	2a	-0.781749499050704	NA	NA	Case2a	NA	69	38
X_Ruminococcus_.gnavus	Case	3a	-2.61190889077411	NA	NA	Case3a	NA	69	38
X_Ruminococcus_.torques	Case	2a	-0.487609138958576	NA	NA	Case2a	NA	69	52
X_Ruminococcus_.torques	Case	3a	-0.972534112514381	NA	NA	Case3a	NA	69	52
X_Ruminococcus_.torques._C_	Case	2a	0.021750361340544	NA	NA	Case2a	NA	69	50
X_Ruminococcus_.torques._C_	Case	3a	-1.36258233744599	NA	NA	Case3a	NA	69	50
bacterium.LF.3	Case	2a	0.0584074699650362	NA	NA	Case2a	NA	69	50
bacterium.LF.3	Case	3a	-0.695401424949518	NA	NA	Case3a	NA	69	50
butyrate.producing.bacterium.SS3_4	Case	2a	-0.44230702965816	NA	NA	Case2a	NA	69	59
butyrate.producing.bacterium.SS3_4	Case	3a	-0.202896003843226	NA	NA	Case3a	NA	69	59
candidatus.Alistipes.marseilloanorexicus	Case	2a	-0.310070586344345	NA	NA	Case2a	NA	69	34
candidatus.Alistipes.marseilloanorexicus	Case	3a	0.296530013902059	NA	NA	Case3a	NA	69	34
candidatus.Saccharibacteria.oral.taxon.TM7x	Case	2a	-19.8533174194052	NA	NA	Case2a	NA	69	7
candidatus.Saccharibacteria.oral.taxon.TM7x	Case	3a	-34.0989045090935	NA	NA	Case3a	NA	69	7
unassigned	Case	2a	0.368279141432924	NA	NA	Case2a	NA	69	69
unassigned	Case	3a	0.203805861124827	NA	NA	Case3a	NA	69	69
uncultured.Clostridium.sp.	Case	2a	-0.0422925775113924	NA	NA	Case2a	NA	69	34
uncultured.Clostridium.sp.	Case	3a	0.362379197571513	NA	NA	Case3a	NA	69	34
uncultured.Eubacterium.sp.	Case	2a	-0.734581501069489	NA	NA	Case2a	NA	69	39
uncultured.Eubacterium.sp.	Case	3a	-0.150529949892791	NA	NA	Case3a	NA	69	39
unknown.Acinetobacter	Case	2a	-0.0497978153252692	NA	NA	Case2a	NA	69	15
unknown.Acinetobacter	Case	3a	0.651190444038429	NA	NA	Case3a	NA	69	15
unknown.Akkermansia	Case	2a	-0.121765933025574	NA	NA	Case2a	NA	69	12
unknown.Akkermansia	Case	3a	0.0251674101565047	NA	NA	Case3a	NA	69	12
unknown.Alistipes	Case	2a	0.364267903338773	NA	NA	Case2a	NA	69	30
unknown.Alistipes	Case	3a	0.680130699532098	NA	NA	Case3a	NA	69	30
unknown.Anaeromassilibacillus	Case	2a	-0.0174013181713175	NA	NA	Case2a	NA	69	39
unknown.Anaeromassilibacillus	Case	3a	0.329744183937157	NA	NA	Case3a	NA	69	39
unknown.Atopobiaceae	Case	2a	-0.682681511216306	NA	NA	Case2a	NA	69	17
unknown.Atopobiaceae	Case	3a	0.0622794770503271	NA	NA	Case3a	NA	69	17
unknown.Azospirillum	Case	2a	1.18793892871855	NA	NA	Case2a	NA	69	16
unknown.Azospirillum	Case	3a	-0.172245956262207	NA	NA	Case3a	NA	69	16
unknown.Bacilli	Case	2a	1.44624202160757	NA	NA	Case2a	NA	69	22
unknown.Bacilli	Case	3a	0.012416153376348	NA	NA	Case3a	NA	69	22
unknown.Burkholderiales	Case	2a	-0.180728697524257	NA	NA	Case2a	NA	69	20
unknown.Burkholderiales	Case	3a	0.0263542236383225	NA	NA	Case3a	NA	69	20
unknown.Butyricicoccus	Case	2a	-0.137390102168518	NA	NA	Case2a	NA	69	67
unknown.Butyricicoccus	Case	3a	0.0678542459164322	NA	NA	Case3a	NA	69	67
unknown.Clostridia	Case	2a	-4.09833308179178	NA	NA	Case2a	NA	69	11
unknown.Clostridia	Case	3a	-2.15673550716366	NA	NA	Case3a	NA	69	11
unknown.Clostridiaceae	Case	2a	-0.0807192891277637	NA	NA	Case2a	NA	69	16
unknown.Clostridiaceae	Case	3a	0.0430364392025191	NA	NA	Case3a	NA	69	16
unknown.Clostridium	Case	2a	0.0262301339023377	NA	NA	Case2a	NA	69	64
unknown.Clostridium	Case	3a	0.193476165676882	NA	NA	Case3a	NA	69	64
unknown.Collinsella	Case	2a	-0.554533879268385	NA	NA	Case2a	NA	69	18
unknown.Collinsella	Case	3a	-0.0853820159048941	NA	NA	Case3a	NA	69	18
unknown.Coprococcus	Case	2a	2.38499300844366	NA	NA	Case2a	NA	69	21
unknown.Coprococcus	Case	3a	1.21860930290101	NA	NA	Case3a	NA	69	21
unknown.Dehalococcoidales	Case	2a	1.31331750105701	NA	NA	Case2a	NA	69	11
unknown.Dehalococcoidales	Case	3a	0.705531824769039	NA	NA	Case3a	NA	69	11
unknown.Dialister	Case	2a	-1.47565608772122	NA	NA	Case2a	NA	69	7
unknown.Dialister	Case	3a	-1.48690676070074	NA	NA	Case3a	NA	69	7
unknown.Eggerthella	Case	2a	-0.773145924773357	NA	NA	Case2a	NA	69	31
unknown.Eggerthella	Case	3a	-0.722596573053067	NA	NA	Case3a	NA	69	31
unknown.Eggerthellaceae	Case	2a	-0.0208297095091448	NA	NA	Case2a	NA	69	34
unknown.Eggerthellaceae	Case	3a	-0.0302039147234975	NA	NA	Case3a	NA	69	34
unknown.Erysipelotrichaceae	Case	2a	-0.336683160527124	NA	NA	Case2a	NA	69	14
unknown.Erysipelotrichaceae	Case	3a	-0.332588839722267	NA	NA	Case3a	NA	69	14
unknown.Faecalibacterium	Case	2a	0.153191834644511	NA	NA	Case2a	NA	69	54
unknown.Faecalibacterium	Case	3a	0.513761158460009	NA	NA	Case3a	NA	69	54
unknown.Lachnospiraceae	Case	2a	-0.543503082149391	NA	NA	Case2a	NA	69	65
unknown.Lachnospiraceae	Case	3a	0.0392506616206717	NA	NA	Case3a	NA	69	65
unknown.Lactobacillales	Case	2a	0.108294726788566	NA	NA	Case2a	NA	69	26
unknown.Lactobacillales	Case	3a	-0.655865676555735	NA	NA	Case3a	NA	69	26
unknown.Lentisphaerae	Case	2a	0.88626722510664	NA	NA	Case2a	NA	69	14
unknown.Lentisphaerae	Case	3a	-1.37848989673459	NA	NA	Case3a	NA	69	14
unknown.Massiliomicrobiota	Case	2a	-13.5343724543468	NA	NA	Case2a	NA	69	8
unknown.Massiliomicrobiota	Case	3a	-12.6181635767806	NA	NA	Case3a	NA	69	8
unknown.Mogibacterium	Case	2a	-1.80668710832303	NA	NA	Case2a	NA	69	13
unknown.Mogibacterium	Case	3a	-2.50874053815147	NA	NA	Case3a	NA	69	13
unknown.Olsenella	Case	2a	-0.728386086352837	NA	NA	Case2a	NA	69	12
unknown.Olsenella	Case	3a	-1.43038344246409	NA	NA	Case3a	NA	69	12
unknown.Oscillibacter	Case	2a	0.303075351324283	NA	NA	Case2a	NA	69	53
unknown.Oscillibacter	Case	3a	1.17280454301834	NA	NA	Case3a	NA	69	53
unknown.Pasteurellaceae	Case	2a	-1.72504416597908	NA	NA	Case2a	NA	69	10
unknown.Pasteurellaceae	Case	3a	-1.60084612560602	NA	NA	Case3a	NA	69	10
unknown.Peptostreptococcaceae	Case	2a	-0.454475443594035	NA	NA	Case2a	NA	69	50
unknown.Peptostreptococcaceae	Case	3a	0.140481737619348	NA	NA	Case3a	NA	69	50
unknown.Prevotella	Case	2a	-0.879235726367662	NA	NA	Case2a	NA	69	26
unknown.Prevotella	Case	3a	-0.145150976178928	NA	NA	Case3a	NA	69	26
unknown.Pseudoflavonifractor	Case	2a	0.9468411445196	NA	NA	Case2a	NA	69	19
unknown.Pseudoflavonifractor	Case	3a	0.366040270860776	NA	NA	Case3a	NA	69	19
unknown.Roseburia	Case	2a	-1.67367612586059	NA	NA	Case2a	NA	69	49
unknown.Roseburia	Case	3a	-0.412949838580556	NA	NA	Case3a	NA	69	49
unknown.Ruminococcaceae	Case	2a	-0.409200898613388	NA	NA	Case2a	NA	69	65
unknown.Ruminococcaceae	Case	3a	-0.205955596199617	NA	NA	Case3a	NA	69	65
unknown.Ruminococcus	Case	2a	0.195524816441432	NA	NA	Case2a	NA	69	41
unknown.Ruminococcus	Case	3a	0.0810919062275149	NA	NA	Case3a	NA	69	41
unknown.Streptococcus	Case	2a	0.202010263182497	NA	NA	Case2a	NA	69	24
unknown.Streptococcus	Case	3a	-0.516700939264719	NA	NA	Case3a	NA	69	24
unknown.Sutterella	Case	2a	-0.273268961350275	NA	NA	Case2a	NA	69	20
unknown.Sutterella	Case	3a	-0.360010827109669	NA	NA	Case3a	NA	69	20
unknown.Synergistaceae	Case	2a	1.59663162339116	NA	NA	Case2a	NA	69	6
unknown.Synergistaceae	Case	3a	-0.482811946837174	NA	NA	Case3a	NA	69	6
unknown.Veillonella	Case	2a	1.30288509495893	NA	NA	Case2a	NA	69	25
unknown.Veillonella	Case	3a	0.253049505710936	NA	NA	Case3a	NA	69	25
unknown.cellular.organisms	Case	2a	-0.528334731436312	NA	NA	Case2a	NA	69	10
unknown.cellular.organisms	Case	3a	-0.283477020705422	NA	NA	Case3a	NA	69	10
